Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil,predicted_heating_oil_log
2,51,6,19.4,1,137.1726937905908,137.35642473274916
7,75,8,53.3,2,202.58534584519253,196.1550807892422
5,47,8,58.9,5,239.3737018950183,234.385424056423
7,60,5,20.5,7,169.79719200671397,163.27779300056045
3,66,6,55.2,7,214.8665904390681,206.5644071375869
7,50,6,21.0,7,179.25806280213254,171.0128372239144
9,56,9,43.6,3,211.36360718532745,204.23325609186003
5,66,8,32.7,4,170.00859259214093,164.10061362350947
6,85,1,24.8,8,156.27026229640913,153.02888182297002
5,77,5,35.6,8,179.15450957823808,172.03056961951725
9,50,4,57.7,2,241.041461437703,238.2278271441712
6,59,1,34.1,6,190.1677083297817,181.54685644047657
6,80,7,42.2,8,192.54091019392075,185.00342964817185
10,53,3,31.6,5,202.45683264112648,194.26481075503276
2,63,5,63.3,6,226.00993354949236,218.76488127892145
7,55,2,32.1,3,184.0045421418436,176.27763298151248
4,54,3,28.8,1,160.59649712981386,155.73128278798376
5,82,1,43.5,2,171.49706167998056,166.49710468540377
5,56,5,45.8,8,216.74869954425512,208.01875138328748
7,78,9,41.4,8,196.2400592788926,188.74598822012837
8,74,7,17.3,1,136.0321883896777,138.4950554693062
2,51,9,42.7,2,183.9895085644209,175.55196794916517
4,65,2,49.6,5,203.3297265288034,194.82253438759736
5,56,5,39.9,4,192.88901181244344,184.30223484294797
2,68,7,70.1,8,240.53798803601686,236.1104170354219
7,75,4,32.1,7,178.93634013678601,172.20029472969492
6,85,8,21.9,8,149.5211955866776,147.8741854435445
10,84,3,58.7,4,223.7368191843966,219.89854136585416
10,85,7,54.9,4,214.9475146189713,210.19466582139626
4,82,9,67.9,1,209.336514258884,203.40319738942102
9,79,7,66.2,8,250.4271163367197,251.38864627518527
4,52,10,69.2,8,259.87172723876915,260.4951384910295
3,41,6,57.1,3,227.5263853273484,219.73892291927137
3,71,8,71.0,2,224.2868360553733,218.67141386257825
3,80,8,27.4,2,133.78458665940423,136.37468828046337
2,43,10,58.4,6,233.20772201944698,225.76490940860756
2,68,6,38.1,5,170.53035481203653,163.95727851721966
3,63,6,45.0,1,179.1243784016198,172.1231383408135
10,40,6,33.5,6,219.99071310048623,211.8988488124856
9,44,6,20.8,7,191.76358842216843,182.58711143926683
4,65,2,68.9,4,236.7611328142656,232.47094453100829
6,51,9,32.1,7,195.0676293356131,185.8007072904429
6,83,5,21.9,8,151.79502763981785,149.46786025899166
6,63,2,26.7,3,162.9763288640982,158.1420725131307
6,66,5,22.2,5,157.63553293292426,153.6816650021927
6,60,8,24.5,2,157.17276384116832,153.5492823812428
6,50,10,59.8,4,238.7831715898875,234.4684809171819
8,84,5,53.6,7,215.54189870199335,209.62140015978605
6,53,5,21.2,1,154.3664816276443,151.00852639058604
5,55,3,31.0,8,189.90914420141024,180.53955933720425
8,70,6,25.9,1,155.99567792791447,153.5607986635855
8,68,10,15.4,1,137.1083087606154,139.052001121081
5,77,3,36.9,2,162.96981991306956,158.9732098336109
8,82,9,43.6,4,188.09920616547183,182.05771654489314
2,80,4,72.4,5,225.50217140821553,219.71151063267055
8,42,3,39.8,7,226.23273036264322,218.34727441481263
4,72,4,53.9,3,198.70738063063098,191.09915422938775
6,47,2,34.0,6,200.2290255451884,190.6115364064162
10,41,1,39.6,6,231.58186668935068,225.09106121837334
3,84,7,56.5,7,201.50907684394548,193.84541859768356
2,84,3,29.5,7,147.1871603253348,145.4845341276247
4,75,6,37.8,2,162.04415463579772,158.01530888136813
5,88,10,68.6,7,228.11268626457388,223.78623742922878
8,65,8,20.4,4,159.05789311142757,155.32544713461812
8,88,10,36.2,3,165.5052402624149,162.23240268560164
4,86,6,67.9,3,212.73126684877337,206.8112401371864
6,78,9,67.7,6,235.94294355489438,232.78521867425687
7,47,1,58.5,2,238.03143075904347,233.66448787272685
8,81,6,16.1,7,146.85823414858737,146.00205483915988
8,62,3,42.7,2,198.5104821602708,191.13400228092473
10,86,1,17.6,8,157.08764348227223,154.3425024116696
4,76,7,19.2,6,138.3960201355893,139.0347552278321
2,51,10,15.9,7,148.8283927548061,145.19315719013295
9,72,6,49.1,3,208.42305480739992,202.15514190495304
5,64,4,49.2,5,206.91828575260632,198.71941902750092
8,51,6,28.5,5,190.11080702141558,181.67441620932897
5,57,8,46.5,2,197.66444396266405,189.55255714712567
8,73,5,44.3,8,210.63418312020437,203.26636641571366
4,66,8,27.2,7,165.24722213067326,159.37934365621717
6,80,8,71.5,7,244.7571228484927,243.68876907857512
6,81,1,50.8,5,199.54793590346534,192.4295091929434
5,39,3,23.1,2,169.827101521041,162.57728360015415
4,44,7,26.4,6,179.86156545801617,170.89987680835276
6,84,8,29.0,4,151.18296645859866,149.75646860146216
6,74,7,52.5,3,201.44873447280924,194.48681869769584
6,68,7,18.8,5,149.09269553313106,147.0929650200615
8,66,3,18.1,5,157.88767543676602,154.13315704291577
3,83,7,29.1,1,131.41168229564076,134.9515289370632
10,64,9,21.2,3,165.76777738618452,161.35338376822793
10,80,9,26.9,8,178.51005635461888,172.58827111731787
3,69,2,47.3,6,194.82447012829627,186.19628664701958
10,85,2,54.9,4,215.84015718597385,211.00367688771985
5,44,2,58.7,4,239.50514600939658,234.30790753130265
8,53,10,35.1,6,203.34207751511425,194.81317728069342
7,79,3,42.6,5,189.2142171753796,182.37163384602476
4,58,10,39.6,8,198.5255164477225,189.1415452265069
10,40,9,25.7,5,201.49589631414403,192.58512238185668
7,51,3,18.6,3,161.70200456293165,156.59272091548365
7,57,2,21.6,4,165.52262404005174,159.91234315578978
10,69,6,27.2,2,170.16791753576277,165.51477108849193
3,48,6,25.4,5,167.6644110300706,160.5117252686026
2,45,9,28.2,7,177.54656271251037,168.44295885330155
5,67,5,30.1,4,164.74458780642044,159.6012916975727
2,38,1,49.6,7,225.64019026357198,216.0175240388603
2,45,10,28.1,5,170.84274077471946,162.99051329985235
10,46,3,18.6,2,174.3848699758007,167.74919212357017
7,59,4,57.7,5,235.05278946395674,230.40431582587817
9,85,3,44.0,1,181.65307714785422,176.74414220102733
3,54,2,71.6,6,253.94222273983664,252.63934630507353
3,45,2,55.6,5,228.25516619826175,220.27643281309577
8,70,1,17.9,1,141.71765258890878,142.34452485211474
3,73,10,43.5,6,182.71368173986087,175.2080325309067
7,63,8,70.6,8,264.8283744962635,269.11550811408904
8,85,3,19.1,1,130.59934690096864,135.03807251272542
3,50,8,51.0,7,220.45090486512248,211.5702575566271
5,80,2,65.3,4,220.73250979895647,215.05935712820005
2,40,4,19.0,8,168.5063835077329,160.03697820376527
10,72,1,72.6,2,254.54673069995388,257.88340861370034
10,57,5,27.4,7,196.99434201335902,188.70048133721835
10,47,1,50.5,7,250.2049922102534,248.49080752750987
9,50,2,37.8,8,222.6684622750044,214.8549717988458
9,42,10,62.8,8,275.60155742583095,283.2980983963294
6,62,6,50.8,3,208.83297513381532,201.2780278850234
10,65,10,34.5,5,196.27702108561863,189.09373197044968
6,47,5,65.8,4,253.66118485580427,253.04072706294977
7,46,6,58.9,1,235.59861480602802,231.0573932412841
7,52,7,24.0,3,170.3589680894158,164.04765598835587
6,78,8,15.1,4,130.03867051072552,133.72656005055634
8,65,7,58.7,1,222.3625041114945,217.25777650056148
5,88,6,17.5,2,116.08500887963515,124.82432626962377
4,71,7,31.5,5,162.89870828564108,158.01818249160993
6,48,5,50.6,6,230.30345265348458,223.42532909929585
3,68,1,71.0,7,243.98305560749816,240.66893076485886
10,82,6,17.9,8,160.24039398762244,156.82810931875778
5,50,4,39.7,2,191.5673530914446,182.99455119086105
7,90,6,33.0,3,154.57781425123994,153.03931721541323
9,65,10,18.3,1,149.05007203538642,148.03892373405066
4,44,2,61.2,6,246.7466134161545,242.63562588894976
7,44,5,35.7,5,206.19177305607403,196.96702925968972
6,48,2,27.7,1,171.5738511238243,164.91400597667908
8,88,7,55.5,3,202.64006212586128,197.07440568654812
3,61,9,21.1,5,147.675989156288,145.26134517861675
2,46,5,18.1,8,161.40641531609032,154.53609257194915
8,84,8,47.1,7,202.68014548816012,196.02690209351212
3,49,5,70.9,1,240.58566985129295,236.48154569229837
2,83,3,69.4,8,226.88781980080282,220.80719862601967
4,56,1,20.8,6,159.88378992658116,154.38015944665852
6,66,3,49.7,1,197.47044073549796,190.19785065448136
8,75,2,16.5,7,153.54562113630595,150.79515490696917
4,66,4,27.2,1,146.95435595757937,145.6109028302651
3,62,5,19.8,2,135.55225630534642,136.69332589988417
4,68,3,34.9,5,172.6677259687047,166.04728397729352
3,58,3,64.0,3,226.37157657650295,219.6314271118748
8,76,5,24.0,8,169.53124353930042,163.97069162130717
9,88,2,28.6,2,153.18853021056344,152.17345118413064
7,85,3,43.2,6,188.3051077672967,181.69863328813832
3,83,9,44.9,6,176.85584457211922,170.4793594125938
2,55,2,54.0,2,203.1912835495836,194.2299333947816
6,67,3,45.6,4,198.32984029054734,190.51458033950158
10,60,3,45.2,1,209.49178513492438,202.9497385875212
4,73,10,18.9,2,127.22758416718997,131.6005551454609
6,84,10,65.7,4,220.42134845061037,215.51729428007172
6,50,6,28.4,7,189.45590422575518,180.2475714824457
5,90,10,26.6,5,140.39277316952672,141.56732724053404
2,45,1,57.2,1,214.96148175229837,206.0644747924382
10,48,9,71.8,1,269.29256391963094,276.93928791638666
7,84,8,47.1,1,179.83813887202928,174.81200247531243
4,39,3,15.9,4,158.6741340917639,152.84997534932984
6,55,8,68.1,7,260.03767040017317,261.7024567676559
6,89,2,32.6,7,164.23881192770654,159.99684872270558
7,42,4,47.4,8,239.79914000829822,234.03572191700087
9,58,4,56.1,7,246.89349199365972,245.0551115450427
8,42,2,67.8,3,266.8372763959419,271.36926090715303
7,51,5,54.8,2,226.8243897730352,220.77148364601734
10,43,9,71.9,4,283.3313036641508,296.6468246689146
8,39,3,44.3,2,221.53445064026766,213.93692132455448
7,45,6,35.5,1,192.09353443742336,183.78874272872457
9,67,3,42.5,8,216.62760579640468,209.45033226799353
5,81,5,31.9,2,149.65460241913595,148.4970241281336
3,50,9,61.7,7,240.563144676008,235.1846926515602
9,54,8,57.1,2,235.71305426527292,232.14178746609164
10,41,4,48.7,4,241.96725581666823,238.34140682043412
6,54,7,42.7,1,193.91147134177106,186.00118718568459
8,86,2,35.4,8,182.9937982808701,176.52704985992725
9,45,5,46.4,6,236.45130094054326,231.18507491897216
9,61,2,23.4,7,182.63307418524403,174.98044453049988
7,49,9,30.7,5,191.65037527887006,182.9333058882478
9,88,2,57.6,2,208.18220136984326,203.13868108862016
9,43,8,37.1,1,204.17891028363266,196.14211704948477
5,68,9,71.8,8,254.9097771075475,255.45644852245695
9,87,8,65.9,5,233.22321161174108,231.10534141950882
4,57,2,44.0,1,186.9919248952219,179.0535400041757
6,65,1,60.1,8,240.59329956105756,236.60581281814765
4,63,4,60.5,8,234.88444115022526,229.12158887541378
10,77,2,40.6,3,192.50774431795634,186.33053357548957
3,78,10,15.8,4,119.50396775739532,126.2012520092269
9,88,8,57.9,6,220.35125048704612,215.84250046102747
4,79,4,63.1,1,203.73412585168964,197.1256008393107
4,82,10,38.2,6,168.67603133334117,163.43792819877177
8,54,7,62.0,8,260.3555707083643,262.2319041520606
3,79,2,15.8,4,120.06307260813,126.44619626703998
7,64,3,45.2,6,210.3493631296553,202.47685782364022
3,42,7,71.0,2,249.6699390063852,247.238009794318
8,57,10,32.9,4,189.35799073951927,181.66362501316664
7,48,3,62.5,5,253.89407454212514,253.3311071172149
3,51,10,43.6,3,192.52053661766394,183.61120690744457
9,53,4,39.8,4,210.8253823041668,203.0485259969693
9,63,8,29.5,3,178.71997071910295,172.4539204892692
7,81,10,48.3,8,206.53886206501613,199.4856784527125
8,43,5,32.3,4,201.28055880414217,192.27458417273178
8,44,9,22.5,4,181.11325330921073,173.12718873889227
4,61,6,25.5,6,163.55829847201167,157.80442572760742
9,60,10,58.0,8,250.85493806577756,250.3737714739107
6,71,8,33.1,5,173.42436613231217,167.35482119543076
2,49,1,42.0,7,201.66769993170118,191.2106000982676
6,84,1,57.7,7,216.36092727855464,209.97307083729274
6,65,3,56.2,3,217.00139174116433,210.22097250886424
9,53,7,28.7,1,179.73700493103092,173.09875290757594
4,80,5,18.5,2,121.27783054360657,127.76299215996525
8,73,10,23.5,1,148.1229937331019,147.5983964376688
4,85,3,60.0,4,202.32277112604376,195.42907219648845
5,82,5,49.4,4,188.30697528262488,181.6015850602935
5,87,10,20.9,4,129.02321201812126,133.3596443220547
3,88,4,57.0,5,193.18067602682976,186.11713690692233
6,41,2,38.0,4,206.69343896144335,197.19333612541115
9,52,6,64.1,5,260.58618233611776,263.41678757281477
4,47,5,34.1,8,198.54868065050732,188.26162505047168
2,50,1,19.5,3,145.4597530384531,142.98859684810293
7,74,6,49.8,5,206.67784903293227,199.63631980287744
3,43,4,61.3,4,237.27762652964765,231.12725875270215
9,46,2,28.4,7,205.15159047353956,195.89703518497953
8,88,8,27.7,3,149.74346263908217,149.2911316247502
2,62,4,20.1,4,138.80031855135255,138.58984830802385
4,83,2,35.5,8,170.45069584136343,164.45195749151736
10,44,7,57.0,2,248.22820838397683,247.22835368594033
7,68,2,69.3,6,252.75303568402813,253.31245078961538
7,76,1,52.0,1,197.33285861001772,190.86314628164865
3,41,1,57.5,2,226.0097312518687,218.04372170228964
5,58,4,41.7,7,204.24618420510504,195.11156037865683
3,54,9,57.8,1,210.68397081925565,202.6077140399055
10,77,1,29.0,3,170.68880436764493,166.12546090209108
9,59,3,23.6,8,187.7398889202151,179.4475915317022
2,55,5,38.9,3,177.1888923745742,169.3381583363361
4,78,7,51.8,1,182.63909515072083,176.47596228427764
3,57,1,56.6,2,210.39705900893304,202.029400598093
2,76,8,35.2,5,157.72094461755268,153.7801161464215
2,75,8,21.0,3,125.32647226529213,129.94933771520954
4,46,4,60.1,4,236.2296829637733,230.32969055505248
5,78,4,48.5,8,202.9266168336075,194.9473568303539
2,46,7,61.9,5,234.60527496133636,227.80045947169128
2,57,1,15.5,3,131.79055629016347,133.41567482046455
8,42,5,19.6,5,181.23407679760612,172.81090950050458
8,60,7,71.0,1,250.03302229932893,250.7963146258886
5,81,7,23.5,8,152.3753243177222,149.72175142270433
7,47,3,72.2,5,273.15763263462946,280.2062769153092
5,40,8,21.9,8,184.79671573836373,174.962880634794
2,90,6,56.5,4,183.13434931574693,176.75341948780735
6,48,6,51.4,1,215.80284074177166,208.18472507795346
7,76,5,44.5,2,185.56407343231564,179.35133533985567
2,78,1,60.1,2,194.94761144252016,187.50470523241577
2,62,2,67.4,7,238.35743968577515,232.97242925772946
3,42,3,55.8,8,240.56676426526747,234.02790659279142
2,76,3,50.5,8,197.13097966814388,188.38337872087772
3,56,2,60.2,1,214.74662427192294,206.88050527413318
3,55,4,26.2,4,160.28684201440427,154.91096918642972
10,78,8,53.5,7,227.7014721306528,223.51600308390383
6,75,2,50.1,5,203.2567134871053,195.82726980007982
8,86,3,38.3,3,172.47548669448432,167.96248807043446
2,83,6,56.6,7,198.91133557320546,190.9314231233606
3,73,2,54.5,8,211.33723829339155,202.9240466247697
5,49,7,39.0,7,206.41260755484996,196.80986463053944
5,46,7,57.0,4,233.6504899994286,227.56736242486608
8,71,8,52.5,2,208.3797984699041,202.1246575221957
10,55,2,61.8,5,258.16638598676934,260.44635325518203
5,47,5,67.6,5,256.4073887830038,256.19327258458566
10,86,10,50.7,2,199.24254509608082,194.13329875792783
9,55,4,72.5,6,277.432900932602,287.6931769057758
2,38,9,63.9,8,254.49736107614024,251.4452621513877
8,58,1,15.8,1,148.16483134121393,146.61651768857556
10,74,9,41.2,3,195.0032145865115,188.81027946208675
7,39,2,52.7,7,249.64630425445512,246.37508113156
2,84,3,50.6,3,174.52847677630086,168.6734392139282
6,45,10,28.1,2,176.6793562191114,169.26314980080798
5,70,8,47.1,5,197.00713183486096,189.1723698600742
3,87,7,43.2,6,170.51264164301608,165.07300165128294
4,75,7,45.5,2,176.46739398193012,170.48086033189864
6,56,2,49.8,4,216.03332527576512,208.2238801661066
10,39,10,64.5,3,269.4285703257875,275.7023543463103
7,46,9,51.1,6,236.11077824638176,230.56151195944705
10,72,1,43.5,4,205.6990862674143,199.0954491290849
7,54,9,46.0,8,225.82215148011193,218.5902146302629
2,54,1,44.4,1,182.86630379446098,174.65676278845606
8,58,9,44.7,8,223.71545130894316,216.70535679831826
8,84,7,72.3,8,253.81410794326922,256.10994912880386
6,85,10,67.1,4,222.20709207769244,217.62625430396554
7,44,7,63.2,2,248.48039684282833,246.83375534853022
9,79,6,42.9,7,203.2532445360886,196.3910092353554
4,88,8,30.1,7,151.62587760427536,149.54725014323236
3,44,8,34.9,3,182.4633550919665,173.66847080504203
4,66,6,40.0,6,186.7095177693048,178.52947064393518
7,84,2,69.9,3,230.48137356012109,227.36840203241198
9,86,4,19.6,8,156.5096985291378,153.80303173900708
5,77,10,23.6,7,152.33803511444057,149.7142947324717
3,56,6,41.4,1,178.3814406392016,171.023689734388
9,39,1,24.3,7,203.63901448039636,193.8275695422438
8,61,9,42.0,6,209.65232104569196,201.921946537561
5,43,3,20.7,1,158.63157808557844,153.6761407447711
2,65,7,54.0,4,199.9430684934528,191.38144758339033
5,63,4,69.4,2,236.5898553583985,232.8982095742008
10,45,4,56.9,3,250.87286735666657,250.38112440765101
9,47,2,46.3,2,222.38768646785033,215.6876129890568
4,57,10,46.5,7,209.3115107353413,200.30941490799896
10,76,3,43.8,5,205.6022662989938,199.1338208945029
5,64,2,32.4,5,175.41694017679004,168.35692836335417
5,71,5,72.7,6,248.3875614556021,247.4793581820703
2,58,4,56.6,5,214.66081393617515,205.92123247196335
9,62,3,47.8,7,227.85595952869926,222.01524784190576
8,81,8,54.2,8,221.91931306193317,216.4083557530538
6,55,3,55.5,2,221.19736082629953,214.3670220315752
9,49,9,23.6,8,195.35995040450567,186.29787300000433
6,46,8,42.7,8,222.86073914460397,214.35558275652895
9,39,5,18.0,3,178.30667929968223,170.52128778811866
6,70,9,38.8,8,194.42755187175982,186.2414477932975
2,44,3,59.1,5,231.74790176077425,224.09436677361518
7,66,8,33.2,4,178.62681211513637,172.0348556256187
3,71,3,68.9,5,230.70066841039662,225.2486347345506
6,86,2,53.3,2,190.26113471499764,184.2173155368151
4,42,5,64.5,8,260.54283497568537,260.2603800449043
7,73,4,70.7,3,241.20173914508382,239.67517730472179
3,44,9,62.1,8,249.7042476479072,245.96025769449238
5,65,5,46.4,3,194.22524014006825,186.39848271048103
2,45,4,19.5,5,155.60544385616367,150.30063114480802
8,77,6,43.7,7,202.67353145019317,195.463298653348
2,74,1,51.5,1,178.9478064316561,172.3278296892382
9,65,9,69.4,5,258.80256194954507,262.3108539225052
7,51,1,45.1,4,215.47972906616755,207.41482691902408
7,70,7,63.7,3,229.99918895653317,225.850886458003
7,70,6,48.2,4,203.9523784398254,196.72734925180882
4,64,2,64.6,1,219.97253195790756,213.45569310268613
8,45,8,40.4,2,208.03136793027,199.88614266128658
5,69,10,22.5,3,144.53373417798872,143.90435962979095
10,67,1,24.2,6,179.78112630208153,173.0733128969809
4,76,9,23.2,8,151.95995713735772,149.03362873242935
7,49,3,70.8,1,256.0931990870087,257.4651683204421
9,63,6,54.0,6,235.0406883214021,231.00085454729674
5,83,4,22.0,1,126.15335284812991,131.4642050975415
4,42,5,56.7,6,239.41577369176207,233.42161070653975
7,65,4,30.5,2,168.75428893136473,163.52113598259007
7,62,4,52.0,3,215.30065873595254,208.36583666428592
2,71,9,29.8,6,154.81566158772603,151.04433170688608
8,75,10,54.1,8,226.58736222512323,221.37952450184204
10,70,10,52.0,7,231.45290092323012,227.38934609577066
2,42,5,21.4,5,161.63731873984818,154.9987512089251
7,41,10,57.5,6,252.4144003401346,250.77002202558427
6,42,10,51.4,8,242.4782764914643,237.3627101842213
3,81,3,41.2,2,159.9775081078016,156.41325459674525
8,71,4,52.1,3,211.50320916598838,205.1094646274315
2,56,5,50.4,4,201.29543427077434,192.06075707772442
8,87,8,32.7,5,166.42991341237197,162.56066213085512
10,82,9,57.0,7,230.68361780025344,227.4086708732173
3,47,9,43.0,4,198.2055881017739,188.67236626495898
6,88,3,47.6,4,183.8709188811929,177.91331442459534
9,66,1,23.7,3,166.36356631164244,161.5981227559
9,70,5,64.9,4,243.46972898588803,242.54130099049152
5,48,7,18.9,8,172.3332577352563,164.3174946201658
9,59,8,21.8,2,164.42686584766483,159.92255213730564
2,59,10,58.1,1,202.8936996805487,194.67597254140074
4,49,2,21.2,3,157.04416749041863,152.22724778790143
6,87,1,68.5,8,237.40178922004034,234.51183123942548
2,63,7,25.6,3,144.65761390227965,143.19702974156678
3,42,5,42.7,5,205.86424842903006,195.72370591473816
2,88,6,56.2,4,184.30369578221033,177.71516108022126
6,63,1,69.2,5,250.08469070373272,249.32164142214143
2,59,8,26.5,6,159.16576866753047,153.84700375859214
2,39,4,49.1,4,213.7838246094276,203.80336948696393
