Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil
9,69,6,62.4,1,229.91599989498135
8,84,5,53.3,7,214.97299865551804
2,43,8,62.5,1,225.50059615916396
4,87,9,61.0,5,204.57751705873568
7,45,4,47.5,6,231.04574351214993
7,82,6,35.7,7,179.3222208724032
2,63,5,24.5,3,142.92870409200455
2,77,5,71.7,4,223.4357491846647
10,43,6,32.7,1,200.0271263515641
3,68,9,39.8,8,186.55705270464466
4,53,7,44.2,5,202.6263622028776
10,54,10,20.4,2,169.59558460909415
10,51,2,15.7,1,161.55058505314378
7,57,1,23.7,7,179.18694299212734
5,57,1,17.3,3,146.70903573732022
2,45,6,22.9,4,158.5280906516335
4,71,7,23.8,7,154.6326005016735
7,67,10,44.6,3,195.8510035601451
2,40,2,49.6,8,226.89124527501536
5,53,1,52.6,8,232.96525108737222
5,80,7,58.1,6,212.52192619211183
4,44,1,64.7,7,256.73013917621626
7,62,10,49.3,3,209.10938723727173
6,54,8,50.0,6,223.4153274815163
10,90,4,26.8,4,157.85051285697216
6,59,3,50.7,5,218.1219571701651
6,75,10,53.7,2,199.15179582425696
3,76,3,15.6,1,112.60915705313943
9,74,2,28.3,2,164.78735575465916
4,39,2,72.8,4,266.75403808664794
4,61,5,25.5,1,147.89767679649893
4,75,2,62.9,5,219.8597293578485
5,85,8,43.0,6,179.36314572377398
7,90,9,27.7,1,137.6560011477427
7,83,2,49.2,8,207.93554379870739
10,60,7,61.3,3,245.64430031772918
2,52,5,33.3,5,175.51245468534182
7,52,4,37.8,5,203.3996158430468
4,70,5,20.7,3,137.30882682023505
2,45,4,35.4,7,192.0928063949203
5,41,3,52.9,8,243.6065731846788
4,62,10,51.2,7,213.87866184777437
6,75,7,59.3,4,216.64250897422954
2,68,4,46.4,5,186.62697979132108
8,73,5,43.0,2,189.16196935878213
6,86,7,72.2,6,237.88051522707016
9,60,10,40.1,2,197.90358839938827
8,77,4,71.5,5,249.41299937480744
10,75,6,51.3,5,220.15830517714434
9,73,7,24.5,7,173.39691937768532
10,71,4,56.8,6,237.58951945298608
7,70,1,41.0,7,200.69491000476847
4,89,7,61.2,1,190.9042741191176
5,46,4,62.1,7,253.3608664430583
4,46,7,22.1,4,163.63342487003274
5,87,7,20.5,5,131.968094200805
10,51,5,71.2,4,275.76499822422227
5,75,4,46.1,7,197.81495619343048
6,73,5,69.6,1,228.76655732960688
9,44,4,54.1,8,258.43638064551135
8,80,10,16.6,5,141.62575002001492
6,41,4,68.3,6,270.1309467042138
8,60,10,35.5,3,188.51325800178122
5,48,5,43.0,4,205.7206316777765
10,70,4,20.3,6,169.24247038829293
5,69,7,66.8,6,238.5803833610587
6,76,5,55.4,2,202.39908206481687
3,75,1,72.7,3,228.4516395911088
6,45,4,21.3,4,171.19111965497274
2,87,5,20.6,5,121.00970540812624
7,41,7,20.1,5,178.85928338196504
6,54,2,36.0,8,204.27348980197024
6,67,10,68.0,8,252.2293309846974
3,62,9,42.3,3,180.67347577517515
5,38,10,62.9,7,260.75974820501096
4,77,2,53.3,6,203.08451139548254
5,40,4,65.1,7,264.2646064466275
6,50,4,18.3,2,154.82084283230756
6,60,1,17.3,2,144.7688623195645
7,39,1,65.3,4,264.21514460647063
2,68,4,31.0,1,144.75212392112465
3,80,9,19.0,6,130.3481769958257
10,77,2,29.5,2,168.2906125605873
2,83,3,41.2,5,163.90772531877587
7,62,2,53.9,7,231.9320695415611
3,54,3,20.9,7,160.78741640989165
3,65,4,56.3,8,221.34656759719724
10,50,8,37.6,7,221.88522084860352
10,66,9,48.3,2,212.252338367066
10,57,4,61.6,2,246.18832563603144
4,77,4,28.8,6,156.26728390653133
10,65,2,51.4,4,226.5854551064824
6,48,2,36.9,6,204.85926940464702
4,56,10,39.4,3,184.04534607409778
2,49,4,46.4,2,193.63683155089095
3,82,6,57.3,2,189.10376847197227
9,75,4,53.4,1,207.99131598870696
5,54,5,24.9,3,163.01442596383407
2,73,3,24.9,1,129.0174018738471
6,73,8,22.5,7,157.92064471947788
3,59,1,32.9,7,179.5548590133582
10,53,7,15.6,7,177.7370428510733
7,69,9,36.6,4,182.2884476923813
6,74,2,61.8,8,235.81642866945958
4,62,1,55.3,5,216.92472569464286
3,42,5,72.9,3,256.79785969864577
10,44,9,46.9,2,228.71818312584048
10,77,10,51.1,8,226.83016802630132
4,59,6,18.0,8,157.40970389863298
3,39,1,47.8,6,222.024863079903
6,74,9,16.3,1,126.10874509575572
10,54,1,59.3,8,263.97669414935956
5,89,9,56.1,2,187.87877272945394
2,65,5,16.0,4,128.23945296671474
8,80,2,38.8,4,181.98475152860914
4,44,3,45.1,8,222.37277581747773
2,49,8,17.5,1,134.95084964905155
6,87,2,36.0,8,175.5924223384814
4,75,7,56.5,5,206.83055246603936
10,68,10,59.2,3,234.17342840044566
9,88,3,69.2,2,230.00114132015472
7,89,3,35.8,6,170.79574692836167
8,89,7,45.8,4,186.5443340711396
10,89,8,46.1,5,197.77258842086695
6,63,8,40.8,7,201.31478011916528
4,64,10,15.8,3,132.33888969961868
4,42,1,35.6,2,187.4459309921368
5,60,2,38.1,8,199.20602419904628
8,85,7,71.9,8,252.18645129149945
8,68,5,40.4,3,191.7449486094589
7,50,6,51.1,8,239.50553083627113
9,53,10,69.6,1,256.76145906029643
8,47,3,65.8,7,271.1917847748232
6,62,7,16.4,1,137.08491454901414
8,68,6,41.0,2,189.53639015122639
4,40,3,38.3,4,200.28288097211757
9,82,9,18.5,2,138.0006019242407
6,48,4,15.2,6,163.3517756827987
3,55,9,57.2,3,215.01270754540099
6,70,9,28.9,1,153.4790400735961
10,90,1,39.5,5,185.63736373574437
4,54,2,47.7,6,212.45487876007203
6,79,5,33.5,1,155.09417886492864
5,90,9,55.2,6,197.97426948468927
3,69,10,21.1,4,137.37664455335
7,39,8,29.1,5,197.4860027757625
5,71,8,54.5,4,207.00304635366655
10,43,4,18.8,1,174.0251478916758
3,82,4,48.0,1,168.65709402025607
4,85,1,69.2,7,229.6295863581022
10,51,9,54.6,1,234.06825815230522
9,66,5,61.3,2,233.78376137849642
2,73,4,41.6,8,182.6824528787173
9,81,7,62.2,5,231.60004575742894
3,56,10,26.2,4,158.34654767753187
10,81,2,34.6,6,187.1567404759207
10,50,6,34.7,4,207.23942064612856
7,75,5,36.3,4,177.21892216069187
4,56,1,48.9,3,203.66727083308712
4,40,7,64.9,6,256.3468977815582
6,41,6,45.1,6,225.77895274998895
10,88,4,46.2,1,186.87413892863287
2,66,2,59.4,4,210.2067886405415
3,59,4,36.1,3,172.4162204844294
9,81,3,26.4,4,161.2575908938615
3,61,7,55.1,1,199.83706463249337
3,57,5,21.3,2,142.74237282006973
8,89,4,53.2,3,197.94495738661607
10,72,4,27.9,7,185.08418842384467
7,67,9,68.9,7,254.7817559891762
3,66,4,54.8,2,198.62596388165545
6,60,6,68.2,4,246.7352543801046
7,40,7,64.6,2,254.61175675225718
8,45,2,50.1,1,224.32914380892535
3,72,3,38.1,8,180.92796382914355
6,85,3,38.5,2,162.88599383195128
2,40,4,48.8,1,202.84231119313498
5,60,9,46.5,6,207.54986583098608
6,38,10,57.6,2,238.70505691780224
10,74,8,57.3,5,232.04837233631883
5,86,3,20.2,6,136.15026150218375
7,66,8,50.1,6,217.01050814214403
8,58,6,71.3,3,258.85435744770876
9,89,3,32.2,7,174.80682918731054
8,84,3,18.8,8,153.07438037544125
9,76,2,57.4,1,215.06458371204272
3,78,7,53.7,3,188.74276246452814
2,63,8,46.3,6,193.23667870902338
3,46,8,19.1,6,160.26652957800948
7,75,1,33.8,5,176.36003253144898
10,64,1,57.5,5,242.3685711924662
4,60,2,39.8,2,179.58778451294216
4,42,4,53.6,4,227.3800083160191
6,59,7,21.3,3,155.31997848641754
4,89,9,59.2,5,199.42587026694514
5,81,8,40.8,3,169.16421496215122
6,51,10,57.4,7,242.8663380749636
2,50,4,72.7,5,252.14476914877156
8,73,3,45.4,5,203.57371687073356
7,54,9,44.2,5,212.90526108791215
8,82,1,27.4,6,165.14249183857453
8,79,4,56.0,1,205.6102636428472
10,59,5,26.7,5,187.5930019830793
3,59,5,25.8,1,146.369796966478
10,85,7,72.2,4,247.75408396571407
5,60,3,43.3,2,189.88144959785524
4,40,6,56.5,4,234.26056491808478
9,68,9,55.0,6,232.0558199871048
9,58,5,26.3,1,171.19724530368268
2,68,8,32.3,2,149.6710734400316
7,41,5,69.3,1,259.844627879586
3,69,4,25.4,2,140.26638955766714
8,45,1,57.5,3,244.87620021094875
8,88,6,69.4,3,229.17762612595106
7,61,10,66.9,4,246.52180992474183
5,43,7,50.1,6,229.50881877546988
9,46,5,45.2,7,236.4744075359553
10,86,3,55.2,5,218.52923550036195
6,50,2,70.3,3,256.95507128594465
6,56,1,49.3,7,224.76717715838805
7,86,1,20.0,6,143.7981046102045
5,87,1,16.8,4,122.85500133689662
5,53,6,24.7,3,163.3257540092527
6,51,4,45.5,3,208.69982049404882
9,55,4,37.1,8,216.6383555240809
9,54,6,36.1,8,215.25408826549824
7,75,9,36.8,6,183.78863492678065
4,53,3,53.3,6,223.7649410373466
8,50,2,50.6,3,227.26735434626937
9,67,4,61.5,4,239.8080934086431
9,86,7,35.1,6,179.03162198126194
7,89,9,41.1,3,170.27165322234111
3,71,2,23.7,4,141.997093217068
3,47,7,58.5,3,224.7879841586832
7,38,3,70.9,8,288.0179985214753
6,46,8,66.0,8,267.0453094208529
10,80,9,55.7,6,226.7888007406832
4,77,6,30.8,4,153.3672337806671
4,57,3,29.1,5,171.22934755801168
7,89,7,19.5,7,142.33922705405053
7,67,7,19.5,3,148.7886185452458
7,87,4,64.7,5,223.99167270057194
2,61,2,47.1,2,184.89184294183536
2,62,2,68.8,4,231.5088164559786
9,84,9,71.6,3,240.1254936752142
7,48,4,51.1,3,225.76168418709761
4,77,5,69.2,1,216.86147812955912
3,81,4,46.3,6,182.14160053561193
10,77,5,27.3,1,160.41526330845085
8,65,4,33.9,7,194.87599936976642
9,43,10,26.6,4,193.4138417435438
7,85,8,45.9,5,189.36473558078927
3,54,6,51.0,7,217.33146886604607
10,58,3,52.0,3,230.46075944353538
9,67,6,20.9,7,171.96338687219827
4,40,10,52.2,7,234.89570697835128
5,82,7,59.1,8,219.01567324298946
5,73,9,67.2,3,226.00187659033276
3,65,9,68.1,2,223.82367996486093
2,56,10,27.9,4,157.73528821812366
4,87,2,69.7,3,215.98965792475786
9,88,6,36.5,5,176.9589408274925
2,57,7,41.7,3,180.40332260193736
4,55,7,52.7,2,207.50346022672466
6,70,9,47.1,7,206.9992897864607
8,88,6,47.0,3,186.69975598912802
3,79,7,18.4,3,120.93306707279748
9,69,8,41.8,4,199.9979631235571
2,80,5,21.5,5,128.80026834283768
5,87,10,54.5,5,195.90784726113844
5,70,2,47.9,3,193.25970963029954
3,52,6,54.8,7,226.2757826343387
4,77,7,66.1,6,226.46493747809313
7,46,1,28.3,7,197.47043285924502
7,84,10,52.3,2,192.50984602191625
2,47,2,29.6,4,170.20939256357872
2,45,1,53.5,5,220.61636799690015
9,65,6,59.9,2,231.81948923801386
6,89,5,17.2,5,128.1640305928739
2,59,8,26.4,1,143.1369851297921
9,68,9,55.8,6,233.5728867777056
7,69,3,23.4,4,158.32801672787076
9,76,10,26.4,4,164.35350758240475
7,75,7,44.6,6,198.9370931619397
3,51,7,57.1,5,224.99228432481965
6,52,8,69.0,8,267.51957034678986
3,84,9,27.7,2,130.69846516660158
8,63,10,42.8,2,196.58129265882297
10,56,7,45.0,6,227.7140475984628
6,85,6,52.6,1,185.92088043830663
10,61,4,43.8,8,227.96407674598163
5,89,6,34.4,6,159.93524172573876
8,55,4,39.7,2,198.7268159774027
3,68,4,35.8,1,157.68955105416455
3,68,9,39.2,8,185.41925261169405
5,88,1,56.6,5,200.62778095060082
3,77,6,56.9,2,192.69085135901867
3,69,3,52.9,1,189.4262589601883
9,86,7,39.0,3,176.92383247209298
7,87,7,48.0,4,188.6194878687956
8,38,10,46.7,2,225.70507467473595
8,38,9,59.3,3,252.94523517788207
10,88,5,35.6,4,176.09796555311942
6,40,9,48.7,2,220.26797087282986
5,84,5,16.7,8,137.22994385500817
7,56,2,67.4,6,259.57948113398345
2,43,3,61.0,4,233.05222860713792
5,61,4,65.0,4,236.31989459859795
10,39,6,63.4,5,274.39237761787865
8,59,2,21.2,2,160.52521044568226
3,53,4,49.8,7,216.2820489634152
8,39,7,62.0,3,257.55326936649146
9,41,1,21.4,7,196.40140085152967
3,54,10,72.5,3,244.71720465871056
6,64,6,54.5,1,207.7755024518401
3,59,10,38.2,7,187.9986698804841
6,75,4,41.2,6,189.19011845265277
3,75,8,64.4,6,220.96586215816967
7,60,5,37.4,7,201.84522795815633
5,76,8,24.3,4,145.38815872613873
5,68,2,15.8,4,137.2934812081629
7,78,3,15.0,3,131.40887608055527
3,45,2,31.5,5,182.55352913141198
2,51,5,56.2,7,226.14327489832505
3,90,10,50.1,8,186.79004747790387
6,74,8,29.8,1,151.8877757005451
7,54,6,30.5,3,181.1254177635093
8,47,8,34.9,1,192.69545719416797
3,49,4,67.1,3,239.89379118490484
6,49,9,61.4,6,249.2006170165243
3,51,6,31.7,5,177.00394223664404
3,83,4,52.4,2,179.2996681498739
9,52,3,38.8,3,206.80887054800297
4,70,4,22.2,8,156.17100575492537
3,46,10,57.0,8,238.11617183148775
9,58,3,31.0,6,196.30621991417678
3,57,10,29.6,7,173.42844839446397
8,87,7,33.3,1,155.07492186759248
6,46,10,52.5,3,225.24860011374977
5,47,9,65.8,3,245.94421437498463
8,46,4,70.6,1,261.977800034801
4,58,1,58.9,1,214.55669912709337
9,57,1,64.1,1,244.46188846964293
5,70,7,60.2,6,225.19545908213257
3,76,3,46.4,7,190.02320871796698
9,47,10,67.4,2,260.972094962743
5,44,7,22.9,2,164.38810448744195
10,72,10,47.8,1,202.7430735329412
8,77,8,49.5,1,194.3082284285522
5,72,4,28.3,2,150.82843968305698
8,86,7,27.7,7,164.331557816552
8,68,9,66.3,5,246.48153197712378
3,56,5,29.4,3,162.13962736915505
5,83,8,15.4,5,125.59475792320171
7,90,1,48.2,7,196.9660459907887
4,44,6,49.2,7,226.4443275413228
6,59,2,26.7,4,169.62065192775827
4,50,7,67.0,3,242.1344754288438
9,55,9,64.4,5,258.0121270729835
2,63,4,70.3,6,239.4627964806501
5,72,2,61.3,8,232.7714820488378
10,49,8,70.0,6,281.0277190866235
9,48,3,63.3,2,253.57770399824796
9,72,4,71.7,5,257.9729087442395
10,64,10,69.7,2,254.39359301517624
3,40,5,18.3,7,167.66761790420898
10,71,4,25.4,3,168.54115780855585
9,76,4,40.0,5,194.38264414080442
6,72,4,62.3,1,215.97097463524426
10,72,9,40.1,1,188.31983418680878
7,64,6,67.9,1,237.02139758383885
10,81,7,23.1,8,170.79192286959665
9,50,8,15.4,6,172.78376098221307
3,44,9,24.9,8,179.16064188496895
2,74,7,51.3,1,177.49736865360285
4,64,4,71.0,3,238.08766933147842
8,44,8,32.0,6,205.64261003656128
10,87,5,47.0,7,208.0887806889984
7,74,8,15.1,2,131.01452985047263
6,44,9,66.8,7,266.95426417320925
3,84,1,15.5,5,118.49491483049107
6,82,2,56.7,7,216.02431178984187
3,78,3,52.2,7,199.28369643688424
4,48,1,36.7,8,203.32413851709268
10,49,8,47.2,2,225.1199954033695
4,73,7,58.1,8,221.1064226735277
2,39,3,31.2,8,192.6893038342653
10,57,7,22.3,7,186.96598419647776
9,39,7,66.7,7,282.9723833018369
10,86,1,53.8,7,222.5670857191768
2,46,8,55.3,4,218.74311538769643
8,55,3,38.4,3,199.60794099385953
4,52,5,54.0,3,216.10095059544275
9,74,10,37.2,8,199.2434759195852
10,75,2,15.2,3,146.07912022931896
3,81,6,27.7,4,140.1770805517765
2,55,2,72.3,2,237.89418638457744
2,64,9,31.8,8,171.0278514350789
7,63,7,45.8,3,202.1386823121253
10,76,7,20.6,1,148.22189516683733
6,47,3,55.8,3,231.88707696231234
6,74,8,57.0,1,203.46804658097307
10,55,6,31.8,7,206.89792736120177
4,67,4,62.0,6,227.91678828115903
2,83,1,60.9,6,204.79038210190478
10,81,5,32.4,2,169.77790111043632
6,43,1,50.4,8,241.31957636734847
9,38,1,22.2,4,191.02234729819062
4,75,6,19.2,1,123.60452171654595
4,44,2,65.0,1,238.11353048259514
3,51,7,52.8,7,223.1737104009055
9,47,1,70.5,7,284.296635585839
2,76,10,49.1,7,190.05858315300623
6,82,4,68.8,5,232.27722989531293
7,72,2,36.9,1,171.99618744990414
5,84,10,72.9,1,220.73643306323484
8,52,9,34.0,3,192.80027233456005
10,75,6,16.9,4,151.75660314352632
8,51,9,46.0,6,225.9288875633897
2,41,9,32.7,5,183.22089635995212
8,61,10,60.1,3,234.29393855628715
8,75,1,50.2,8,220.79841824154875
2,69,5,36.4,6,169.7838231767236
9,83,6,67.9,2,231.34593852757365
3,40,6,41.6,7,211.67365966705742
4,80,6,38.6,2,159.21560514405172
3,62,10,23.1,5,150.4210043629202
2,80,10,45.0,8,181.97495286308225
3,79,2,15.5,8,132.1654927127853
5,81,9,56.1,6,207.5030789323394
6,75,2,34.3,1,160.6233242216084
6,45,3,33.3,2,187.7899899518203
3,72,3,40.2,1,162.73545388999216
9,57,1,20.4,4,171.09560514642095
3,57,5,23.0,7,161.80528993900973
5,77,7,56.7,1,196.63527888905523
2,72,1,54.4,6,202.02457024943604
7,67,9,71.9,2,244.63160626501602
6,58,2,17.4,2,146.5182136679278
2,87,7,23.7,5,126.53128219490341
8,80,3,47.8,6,205.20888448503317
9,50,5,46.6,2,219.81363120471605
7,66,8,30.8,6,180.4112718188992
3,43,4,32.9,1,173.9182653499705
7,79,7,45.6,8,203.69259369987856
3,45,9,46.6,5,209.93846521019896
5,58,6,16.6,2,140.45200643428996
9,54,10,58.7,5,247.8936209330215
4,90,10,22.3,6,131.57134281839495
10,42,3,20.8,3,185.20112671361304
10,90,2,69.8,2,233.41424980300206
7,49,10,27.8,2,176.46898953619362
3,58,9,50.2,7,211.80232350936632
10,57,4,49.5,3,226.41052046597667
3,65,5,65.3,1,216.06023021357746
5,46,5,23.9,3,168.07107852733793
2,65,8,47.1,8,199.35115906225082
5,84,8,20.7,6,137.94403219224546
8,66,3,16.2,8,163.788131922437
10,74,2,41.9,5,203.91600769765608
3,59,9,51.0,4,202.94677693014984
10,74,9,38.9,3,190.64164756353415
9,72,2,44.9,8,217.01171839926081
8,45,5,58.7,4,249.60551638103064
2,80,6,22.1,5,129.75953992238777
7,83,1,72.4,1,229.93419897505322
7,72,9,24.2,5,159.33437270644313
3,53,3,70.4,2,239.68589714587367
9,70,4,43.6,7,212.75984431288956
6,46,10,48.8,1,211.89650613165566
2,58,3,57.8,3,210.7792825599116
9,57,3,58.1,1,232.72683051333576
9,87,10,22.2,7,156.33204122393542
2,79,7,60.7,5,203.6486073119463
8,70,6,60.1,5,233.52160337723024
2,63,4,52.7,3,196.58383697408405
3,85,7,38.5,6,163.33812076117493
8,50,8,17.8,3,163.9964448512326
10,54,8,23.0,8,193.8900889320437
9,60,1,33.4,8,205.81189087540685
3,53,4,58.6,2,217.13063347111103
5,74,7,44.3,3,182.06377347971585
7,89,2,55.1,7,210.74134180278963
6,90,4,63.3,2,205.3909195448295
6,40,7,40.7,3,208.6221900314053
8,50,4,65.0,3,254.21749955028315
8,43,8,64.0,4,260.85874484149826
9,44,10,38.8,4,215.67998704373696
4,48,4,24.9,1,158.23700755105048
7,41,4,50.3,2,227.16065015399965
5,55,1,41.5,8,210.17770285484707
7,64,6,16.7,8,162.10393324986478
8,78,9,44.2,7,202.2169893976478
5,59,8,44.2,7,207.40378061566122
6,76,3,68.2,2,227.02920774123106
6,46,9,32.2,3,186.9315588156544
2,59,5,58.4,8,226.53005255850508
6,62,6,17.0,3,144.73690323093058
3,72,9,39.3,3,166.2932427457285
5,67,2,36.0,6,182.8042010028683
5,47,6,22.6,1,158.22253314717642
5,58,2,54.8,8,232.61303996577718
10,83,10,52.9,3,209.18967857742382
6,45,2,17.2,2,157.43754930437925
3,70,7,29.6,4,153.16194148721587
7,44,9,27.9,6,193.8540878318966
2,53,4,42.9,3,186.69100135391756
6,76,5,65.1,2,220.79351690085184
5,40,10,31.0,6,195.36063337908178
5,59,10,67.0,1,231.27614689428773
3,89,2,30.2,4,138.67904227425123
9,73,10,45.9,6,210.27504044827316
5,85,5,66.2,6,223.8936681913994
6,66,3,50.3,4,208.11173094179654
5,40,2,45.5,1,208.4465468770125
6,81,6,32.5,2,154.44890038812105
4,58,8,38.7,8,197.1758733350976
9,67,2,61.6,5,243.52261382205185
10,65,2,50.3,1,214.9959981560583
3,61,10,33.9,4,168.602699254718
10,65,4,58.5,1,230.18887573291573
3,59,9,30.0,2,156.78811360131294
7,88,5,56.6,1,194.91239952473813
6,81,2,59.4,4,212.51004535124102
8,54,8,28.2,6,189.74531021651381
8,56,4,47.2,8,231.08717410951198
8,40,7,29.4,8,210.70282458195186
7,42,1,19.6,4,174.94533442399054
3,54,10,28.7,8,177.4969480622288
2,42,4,42.8,4,199.22955386403805
8,68,3,43.1,8,213.06125624345094
4,56,3,56.0,5,223.1098416484337
4,70,10,32.6,2,155.81472272563713
2,86,2,32.3,7,150.93717609289945
8,40,9,44.6,5,229.66654646321854
4,68,4,42.2,3,179.9967718439714
7,64,10,46.7,4,205.608503692663
8,38,6,71.6,6,286.3092127369192
3,81,10,56.3,4,193.69810426215386
8,63,10,53.8,6,230.1122811807149
5,57,2,23.8,4,162.02450493533405
3,85,4,68.2,1,204.35566071351877
9,71,9,17.0,3,147.88428755080974
8,79,5,67.7,2,230.78666697976638
2,48,4,17.0,5,148.25724036612803
5,53,8,25.3,7,176.77781722653293
4,71,3,58.8,7,221.7183866440615
10,46,1,19.1,2,175.69009374672723
8,89,1,34.1,4,165.4284033390056
7,74,5,36.6,3,175.4891154258539
3,87,3,65.8,4,207.74823245552602
3,55,7,43.9,1,183.812869102898
8,78,2,49.1,2,196.91957289496816
3,44,3,66.5,8,259.11928607661474
9,86,8,71.7,6,248.25889913784906
4,87,1,60.4,4,201.70011503520647
2,41,3,34.9,5,188.46400111450743
3,41,1,40.5,4,200.10772202716652
5,47,3,48.7,2,211.42025276851246
9,41,1,25.6,2,188.52685131327075
4,79,9,18.1,2,120.6743063511735
6,40,7,56.9,4,242.51062257885462
6,57,1,59.0,5,235.95682866238838
5,69,2,19.4,3,140.08332847161458
4,68,6,71.2,2,231.46555593866753
2,53,10,56.4,2,208.05250232712075
2,47,10,63.5,4,233.06686970808448
10,40,5,46.7,3,235.69735354545236
7,85,7,32.1,7,169.7095220318909
2,70,1,32.7,5,159.4445500295448
4,46,6,16.0,8,164.91563925623257
6,85,10,56.4,7,211.4198138667544
8,80,4,42.5,2,182.3084683327716
9,56,1,71.1,8,280.78015640834803
3,88,6,64.2,2,196.97373000208822
3,67,5,35.3,3,163.76763912867318
6,88,6,33.3,6,162.55342453456694
5,79,4,24.6,8,156.73512320793856
3,44,4,17.7,5,156.89619322321613
3,75,1,26.2,2,137.10430234965335
3,78,4,61.9,1,198.4926225328228
4,66,1,21.7,3,143.39576738796555
6,52,9,31.3,8,195.84926932632558
7,40,3,44.4,6,229.69125449431905
7,72,3,40.9,2,182.57082292729038
6,79,2,70.8,6,242.20215370580675
5,56,8,40.1,4,192.73269296989213
10,80,5,31.1,1,165.0139607943967
3,75,8,48.7,1,175.3542762037153
2,49,4,63.9,6,239.49398774641452
6,63,6,68.5,6,251.03244473273713
10,78,2,37.0,1,178.476160428218
3,75,2,37.6,5,168.0474657156625
9,50,3,71.5,1,264.221562051185
10,48,10,34.0,6,213.27177973925484
6,47,6,68.7,2,252.64636338276645
5,49,7,48.7,8,227.9748724286676
9,61,3,36.9,7,208.0550477632324
2,90,7,31.6,1,126.23362683154787
7,62,10,64.4,7,250.41534306099285
3,77,6,58.5,5,205.22847505356825
2,82,1,23.3,8,140.6930262757008
2,68,10,23.5,1,129.45845167883888
5,49,2,55.8,8,242.3314827622524
3,74,5,63.1,2,207.23401726898362
9,80,8,57.9,6,227.304236538801
5,42,2,72.0,1,256.96113780272606
4,72,10,37.1,4,168.94563698539332
4,50,8,39.3,3,189.42750929088984
4,67,9,50.0,4,197.9324837795789
8,81,1,56.5,5,218.02708956536614
8,79,1,32.7,2,165.1291089445824
6,65,10,61.2,5,231.5690196641812
6,50,3,49.0,2,213.21680943501462
10,53,10,44.9,8,235.93185855440956
10,75,2,38.1,2,186.33732707248487
8,75,3,62.7,1,221.97071955340704
3,70,2,70.5,7,241.11811383703338
10,83,8,72.5,7,259.3861921250756
5,55,10,19.5,4,154.1802893415893
10,43,6,58.2,5,261.0549504530959
3,73,3,46.6,6,189.84201514724262
2,68,2,41.2,6,180.2909327169994
10,55,6,26.8,6,194.24842988216398
7,77,2,43.7,5,193.21695903879493
5,43,1,34.8,6,201.56608748563218
7,83,3,24.9,3,145.83696133189363
2,78,7,71.4,6,227.97632893048433
5,90,10,48.6,1,169.44078975991874
10,78,4,21.0,4,157.28125770274846
9,58,6,27.8,4,183.36670713600665
10,84,10,24.6,2,151.4864875656677
7,72,8,20.3,6,155.28503065344728
10,67,10,39.9,7,211.11463548480074
2,52,10,51.2,8,218.06767167138065
5,43,7,64.8,1,241.54577086384674
6,58,8,37.5,3,186.73117573915306
6,39,1,18.5,1,162.12822085353957
3,41,10,62.4,7,249.53415891260744
8,66,8,64.6,2,235.6710499600883
4,47,1,69.3,7,262.8459034527629
3,79,7,19.4,2,119.66157052326588
5,63,4,69.2,6,248.88190881187887
4,63,2,54.1,6,216.7693037766544
9,75,9,57.3,8,236.66918429036198
3,55,7,26.3,1,150.43739970967994
3,73,2,69.3,1,217.2281636550282
3,50,6,43.1,4,196.32343722139245
6,62,3,29.6,4,172.33412076087768
7,45,7,20.5,6,179.30915378917067
6,80,9,34.3,6,170.8671585343713
5,65,3,49.3,8,215.92081447171051
4,90,3,16.5,5,118.6544781425599
2,71,4,62.0,4,210.43458240084638
2,44,4,72.2,6,259.5791719812448
2,61,2,66.7,7,237.8991295004688
7,49,9,60.9,6,252.08747666183376
2,58,5,40.3,2,174.06855945093494
5,67,4,25.5,5,159.36781231164886
9,78,5,30.3,3,167.73577420286495
10,71,5,30.3,4,180.82249342536807
3,87,2,47.3,6,179.1802515118478
3,50,2,55.8,4,221.12098657578252
4,79,4,44.4,6,184.11183981030865
4,44,8,64.9,8,259.0275363178456
4,43,1,26.8,4,176.2247331146237
10,78,4,37.6,6,195.09605368328084
7,88,7,59.9,8,222.98805327364406
3,48,4,23.3,7,170.37482780710977
6,82,1,63.1,4,218.83588451470098
